date,idoc_id,pollex_id,error_message,process,query,mockups
2023-09-20 00:00:00,50061955,45154,Material 11005097 1540 0043 is not available,2.0,"Error Message:
IDoc ID: 50061955
Pollex ID: 45154
Description: Material 11005097 1540 0043 is not available","{""RULE_BASE"": """", ""RPA_FIELD_VALUE"": {}, ""RFC_READ_TABLE"": {}, ""CURRENT_DATE"": ""2023-09-20 00:00:00"", ""IDOC_VALUES"": {""50061955"": {""E1EDL24"": {""LGORT"": ""0043""}}}, ""MATERIALS_IN_STORAGE_LOCATION"": {""0103"": ""Material, Description\n04943, Material 04943\n09839, Material 09839\n01985, Material 01985\n09274, Material 09274\n00674, Material 00674\n"", ""0185"": ""Material, Description\n08291, Material 08291\n05592, Material 05592\n00209, Material 00209\n06884, Material 06884\n08033, Material 08033\n"", ""0052"": ""Material, Description\n07137, Material 07137\n02887, Material 02887\n08550, Material 08550\n04427, Material 04427\n08819, Material 08819\n"", ""0021"": ""Material, Description\n05282, Material 05282\n04024, Material 04024\n01421, Material 01421\n04571, Material 04571\n07387, Material 07387\n"", ""0153"": ""Material, Description\n00472, Material 00472\n08100, Material 08100\n05327, Material 05327\n02981, Material 02981\n07990, Material 07990\n""}, ""POLLEX_STORAGE_LOCATIONS"": ""ID, Description\n0103, Location 0103\n0185, Location 0185\n0052, Location 0052\n0021, Location 0021\n0153, Location 0153\n"", ""STORAGE_LOCATIONS_IN_PLANT"": {""1540"": ""ID, Description\n0103, Location 0103\n0185, Location 0185\n0052, Location 0052\n0021, Location 0021\n0153, Location 0153\n""}, ""STORAGE_LOCATION_ID"": ""0043"", ""STORAGE_LOCATION_INFO"": {""1540"": {""0103"": ""Location 0103:\nMaterial, Description\n04943, Material 04943\n09839, Material 09839\n01985, Material 01985\n09274, Material 09274\n00674, Material 00674\n"", ""0185"": ""Location 0185:\nMaterial, Description\n08291, Material 08291\n05592, Material 05592\n00209, Material 00209\n06884, Material 06884\n08033, Material 08033\n"", ""0052"": ""Location 0052:\nMaterial, Description\n07137, Material 07137\n02887, Material 02887\n08550, Material 08550\n04427, Material 04427\n08819, Material 08819\n"", ""0021"": ""Location 0021:\nMaterial, Description\n05282, Material 05282\n04024, Material 04024\n01421, Material 01421\n04571, Material 04571\n07387, Material 07387\n"", ""0153"": ""Location 0153:\nMaterial, Description\n00472, Material 00472\n08100, Material 08100\n05327, Material 05327\n02981, Material 02981\n07990, Material 07990\n"", ""0043"": ""Location 0043:\nMaterial, Description\n00472, Material 00472\n08100, Material 08100\n05327, Material 05327\n02981, Material 02981\n07990, Material 07990\n""}}}"
2023-09-20 00:00:00,50059078,45135,Material 2745 1540 0001 is not available,2.0,"Error Message:
IDoc ID: 50059078
Pollex ID: 45135
Description: Material 2745 1540 0001 is not available","{""RULE_BASE"": """", ""RPA_FIELD_VALUE"": {}, ""RFC_READ_TABLE"": {}, ""CURRENT_DATE"": ""2023-09-20 00:00:00"", ""IDOC_VALUES"": {""50059078"": {""E1EDL24"": {""LGORT"": ""0001""}}}, ""MATERIALS_IN_STORAGE_LOCATION"": {""0008"": ""Material, Description\n02225, Material 02225\n07566, Material 07566\n02979, Material 02979\n00825, Material 00825\n04264, Material 04264\n"", ""0102"": ""Material, Description\n05531, Material 05531\n06213, Material 06213\n04560, Material 04560\n06908, Material 06908\n04135, Material 04135\n"", ""0153"": ""Material, Description\n05735, Material 05735\n03675, Material 03675\n01126, Material 01126\n00661, Material 00661\n00510, Material 00510\n"", ""0146"": ""Material, Description\n02070, Material 02070\n07760, Material 07760\n01876, Material 01876\n09242, Material 09242\n03573, Material 03573\n"", ""0171"": ""Material, Description\n09951, Material 09951\n01878, Material 01878\n02685, Material 02685\n05098, Material 05098\n01773, Material 01773\n""}, ""POLLEX_STORAGE_LOCATIONS"": ""ID, Description\n0008, Location 0008\n0102, Location 0102\n0153, Location 0153\n0146, Location 0146\n0171, Location 0171\n"", ""STORAGE_LOCATIONS_IN_PLANT"": {""1540"": ""ID, Description\n0008, Location 0008\n0102, Location 0102\n0153, Location 0153\n0146, Location 0146\n0171, Location 0171\n""}, ""STORAGE_LOCATION_ID"": ""0001"", ""STORAGE_LOCATION_INFO"": {""1540"": {""0008"": ""Location 0008:\nMaterial, Description\n02225, Material 02225\n07566, Material 07566\n02979, Material 02979\n00825, Material 00825\n04264, Material 04264\n"", ""0102"": ""Location 0102:\nMaterial, Description\n05531, Material 05531\n06213, Material 06213\n04560, Material 04560\n06908, Material 06908\n04135, Material 04135\n"", ""0153"": ""Location 0153:\nMaterial, Description\n05735, Material 05735\n03675, Material 03675\n01126, Material 01126\n00661, Material 00661\n00510, Material 00510\n"", ""0146"": ""Location 0146:\nMaterial, Description\n02070, Material 02070\n07760, Material 07760\n01876, Material 01876\n09242, Material 09242\n03573, Material 03573\n"", ""0171"": ""Location 0171:\nMaterial, Description\n09951, Material 09951\n01878, Material 01878\n02685, Material 02685\n05098, Material 05098\n01773, Material 01773\n"", ""0001"": ""Location 0001:\nMaterial, Description\n09951, Material 09951\n01878, Material 01878\n02685, Material 02685\n05098, Material 05098\n01773, Material 01773\n""}}}"
2023-09-22 00:00:00,50091656,45225,Material 601 1540 0001 is not available,2.0,"Error Message:
IDoc ID: 50091656
Pollex ID: 45225
Description: Material 601 1540 0001 is not available","{""RULE_BASE"": """", ""RPA_FIELD_VALUE"": {}, ""RFC_READ_TABLE"": {}, ""CURRENT_DATE"": ""2023-09-22 00:00:00"", ""IDOC_VALUES"": {""50091656"": {""E1EDL24"": {""LGORT"": ""0001""}}}, ""MATERIALS_IN_STORAGE_LOCATION"": {""0154"": ""Material, Description\n06660, Material 06660\n08006, Material 08006\n09098, Material 09098\n03939, Material 03939\n07802, Material 07802\n"", ""0181"": ""Material, Description\n03632, Material 03632\n06627, Material 06627\n03988, Material 03988\n05018, Material 05018\n09530, Material 09530\n"", ""0072"": ""Material, Description\n06973, Material 06973\n09019, Material 09019\n05421, Material 05421\n05766, Material 05766\n07436, Material 07436\n"", ""0144"": ""Material, Description\n03157, Material 03157\n05171, Material 05171\n01960, Material 01960\n08781, Material 08781\n03035, Material 03035\n"", ""0004"": ""Material, Description\n08597, Material 08597\n09779, Material 09779\n04638, Material 04638\n01649, Material 01649\n03182, Material 03182\n""}, ""POLLEX_STORAGE_LOCATIONS"": ""ID, Description\n0154, Location 0154\n0181, Location 0181\n0072, Location 0072\n0144, Location 0144\n0004, Location 0004\n"", ""STORAGE_LOCATIONS_IN_PLANT"": {""1540"": ""ID, Description\n0154, Location 0154\n0181, Location 0181\n0072, Location 0072\n0144, Location 0144\n0004, Location 0004\n""}, ""STORAGE_LOCATION_ID"": ""0001"", ""STORAGE_LOCATION_INFO"": {""1540"": {""0154"": ""Location 0154:\nMaterial, Description\n06660, Material 06660\n08006, Material 08006\n09098, Material 09098\n03939, Material 03939\n07802, Material 07802\n"", ""0181"": ""Location 0181:\nMaterial, Description\n03632, Material 03632\n06627, Material 06627\n03988, Material 03988\n05018, Material 05018\n09530, Material 09530\n"", ""0072"": ""Location 0072:\nMaterial, Description\n06973, Material 06973\n09019, Material 09019\n05421, Material 05421\n05766, Material 05766\n07436, Material 07436\n"", ""0144"": ""Location 0144:\nMaterial, Description\n03157, Material 03157\n05171, Material 05171\n01960, Material 01960\n08781, Material 08781\n03035, Material 03035\n"", ""0004"": ""Location 0004:\nMaterial, Description\n08597, Material 08597\n09779, Material 09779\n04638, Material 04638\n01649, Material 01649\n03182, Material 03182\n"", ""0001"": ""Location 0001:\nMaterial, Description\n08597, Material 08597\n09779, Material 09779\n04638, Material 04638\n01649, Material 01649\n03182, Material 03182\n""}}}"
2023-09-24 00:00:00,97931401,77149,Storage location 0075 is not allowed (Check your entry),1.0,"Error Message:
IDoc ID: 97931401
Pollex ID: 77149
Description: Storage location 0075 is not allowed (Check your entry)","{""RULE_BASE"": """", ""RPA_FIELD_VALUE"": {}, ""RFC_READ_TABLE"": {}, ""CURRENT_DATE"": ""2023-09-24 00:00:00"", ""IDOC_VALUES"": {}, ""MATERIALS_IN_STORAGE_LOCATION"": {}, ""POLLEX_STORAGE_LOCATIONS"": ""ID, Description\n0126, Location 0126\n0073, Location 0073\n0169, Location 0169\n0102, Location 0102\n0194, Location 0194\n0075, Location 0075\n"", ""STORAGE_LOCATIONS_IN_PLANT"": {""1540"": ""ID, Description\n0126, Location 0126\n0073, Location 0073\n0169, Location 0169\n0102, Location 0102\n0194, Location 0194\n""}, ""STORAGE_LOCATION_ID"": ""0075"", ""STORAGE_LOCATION_INFO"": ""Error: Storage location 0075 not available in plant 1540""}"
2023-10-12 00:00:00,50397257,45833,System status CRTD is active (ORD IB4146620000 ),5.0,"Error Message:
IDoc ID: 50397257
Pollex ID: 45833
Description: System status CRTD is active (ORD IB4146620000 )","{""RULE_BASE"": """", ""RPA_FIELD_VALUE"": {""IW33"": {""ORDER_NUMBER"": {""IB4146620000"": {""PERSON_RESPONSIBLE"": ""00000001""}}}}, ""RFC_READ_TABLE"": {""RFC_READ_TABLE"": {""PUSER002"": {""PUSER_ID"": {""00000001"": ""person.responsible@company.com""}}}}, ""CURRENT_DATE"": ""2023-10-12 00:00:00"", ""IDOC_VALUES"": {}, ""MATERIALS_IN_STORAGE_LOCATION"": {}, ""POLLEX_STORAGE_LOCATIONS"": """", ""STORAGE_LOCATIONS_IN_PLANT"": {""1540"": ""ID, Description\n""}, ""STORAGE_LOCATION_ID"": """", ""STORAGE_LOCATION_INFO"": {}}"
2023-10-12 00:00:00,67902401,98897,Storage location 0114 is not allowed (Check your entry),1.0,"Error Message:
IDoc ID: 67902401
Pollex ID: 98897
Description: Storage location 0114 is not allowed (Check your entry)","{""RULE_BASE"": """", ""RPA_FIELD_VALUE"": {}, ""RFC_READ_TABLE"": {}, ""CURRENT_DATE"": ""2023-10-12 00:00:00"", ""IDOC_VALUES"": {}, ""MATERIALS_IN_STORAGE_LOCATION"": {}, ""POLLEX_STORAGE_LOCATIONS"": ""ID, Description\n0195, Location 0195\n0172, Location 0172\n0068, Location 0068\n0147, Location 0147\n0010, Location 0010\n0114, Location 0114\n"", ""STORAGE_LOCATIONS_IN_PLANT"": {""1540"": ""ID, Description\n0195, Location 0195\n0172, Location 0172\n0068, Location 0068\n0147, Location 0147\n0010, Location 0010\n""}, ""STORAGE_LOCATION_ID"": ""0114"", ""STORAGE_LOCATION_INFO"": ""Error: Storage location 0114 not available in plant 1540""}"
2023-10-12 02:32:24,50397257,45833,"The order IB4146620000 has been released. Your request is completed.

From: Employee 1 <employee.1@company.com>
Date: 2023-10-12 02:32:24
To: LLM Agent <llm.agent@company.com>
Subject: Release Order IB4146620000

Dear Person responsible for the order IB4146620000,

Error Message:
IDoc ID: 50397257
Pollex ID: 45833
Description: System status CRTD is active (ORD IB4146620000 )

Please release the order IB4146620000. Answer this email when you have completed the release.",7.0,"The order IB4146620000 has been released. Your request is completed.

From: Employee 1 <employee.1@company.com>
Date: 2023-10-12 02:32:24
To: LLM Agent <llm.agent@company.com>
Subject: Release Order IB4146620000

Dear Person responsible for the order IB4146620000,

Error Message:
IDoc ID: 50397257
Pollex ID: 45833
Description: System status CRTD is active (ORD IB4146620000 )

Please release the order IB4146620000. Answer this email when you have completed the release.","{""RULE_BASE"": """", ""RPA_FIELD_VALUE"": {}, ""RFC_READ_TABLE"": {}, ""CURRENT_DATE"": ""2023-10-12 02:32:24"", ""IDOC_VALUES"": {}, ""MATERIALS_IN_STORAGE_LOCATION"": {}, ""POLLEX_STORAGE_LOCATIONS"": """", ""STORAGE_LOCATIONS_IN_PLANT"": {""1540"": ""ID, Description\n""}, ""STORAGE_LOCATION_ID"": """", ""STORAGE_LOCATION_INFO"": {}}"
2023-10-13 00:00:00,50420094,,"FI interface: Balance in transaction currency 108,57 (EUR )",8.0,"Error Message:
IDoc ID: 50420094
Pollex ID: 
Description: FI interface: Balance in transaction currency 108,57 (EUR )","{""RULE_BASE"": """", ""RPA_FIELD_VALUE"": {}, ""RFC_READ_TABLE"": {}, ""CURRENT_DATE"": ""2023-10-13 00:00:00"", ""IDOC_VALUES"": {}, ""MATERIALS_IN_STORAGE_LOCATION"": {}, ""POLLEX_STORAGE_LOCATIONS"": """", ""STORAGE_LOCATIONS_IN_PLANT"": {""1540"": ""ID, Description\n""}, ""STORAGE_LOCATION_ID"": """", ""STORAGE_LOCATION_INFO"": {}}"
2023-10-30 00:00:00,50684616,46471,System status CLSD is active (ORD WB4710004340 ),5.0,"Error Message:
IDoc ID: 50684616
Pollex ID: 46471
Description: System status CLSD is active (ORD WB4710004340 )","{""RULE_BASE"": """", ""RPA_FIELD_VALUE"": {}, ""RFC_READ_TABLE"": {}, ""CURRENT_DATE"": ""2023-10-30 00:00:00"", ""IDOC_VALUES"": {}, ""MATERIALS_IN_STORAGE_LOCATION"": {}, ""POLLEX_STORAGE_LOCATIONS"": """", ""STORAGE_LOCATIONS_IN_PLANT"": {""1540"": ""ID, Description\n""}, ""STORAGE_LOCATION_ID"": """", ""STORAGE_LOCATION_INFO"": {}}"
2023-11-07 00:00:00,50820185,46755,Material 11006482 1540 0001 is not available,2.0,"Error Message:
IDoc ID: 50820185
Pollex ID: 46755
Description: Material 11006482 1540 0001 is not available","{""RULE_BASE"": """", ""RPA_FIELD_VALUE"": {}, ""RFC_READ_TABLE"": {}, ""CURRENT_DATE"": ""2023-11-07 00:00:00"", ""IDOC_VALUES"": {""50820185"": {""E1EDL24"": {""LGORT"": ""0001""}}}, ""MATERIALS_IN_STORAGE_LOCATION"": {""0005"": ""Material, Description\n02070, Material 02070\n08044, Material 08044\n01682, Material 01682\n00202, Material 00202\n09407, Material 09407\n"", ""0183"": ""Material, Description\n03022, Material 03022\n00843, Material 00843\n04138, Material 04138\n07829, Material 07829\n01871, Material 01871\n"", ""0138"": ""Material, Description\n00880, Material 00880\n02487, Material 02487\n02446, Material 02446\n09223, Material 09223\n04980, Material 04980\n"", ""0034"": ""Material, Description\n09935, Material 09935\n09768, Material 09768\n03699, Material 03699\n08563, Material 08563\n06234, Material 06234\n"", ""0072"": ""Material, Description\n05005, Material 05005\n09318, Material 09318\n00988, Material 00988\n09990, Material 09990\n01627, Material 01627\n""}, ""POLLEX_STORAGE_LOCATIONS"": ""ID, Description\n0005, Location 0005\n0183, Location 0183\n0138, Location 0138\n0034, Location 0034\n0072, Location 0072\n"", ""STORAGE_LOCATIONS_IN_PLANT"": {""1540"": ""ID, Description\n0005, Location 0005\n0183, Location 0183\n0138, Location 0138\n0034, Location 0034\n0072, Location 0072\n""}, ""STORAGE_LOCATION_ID"": ""0001"", ""STORAGE_LOCATION_INFO"": {""1540"": {""0005"": ""Location 0005:\nMaterial, Description\n02070, Material 02070\n08044, Material 08044\n01682, Material 01682\n00202, Material 00202\n09407, Material 09407\n"", ""0183"": ""Location 0183:\nMaterial, Description\n03022, Material 03022\n00843, Material 00843\n04138, Material 04138\n07829, Material 07829\n01871, Material 01871\n"", ""0138"": ""Location 0138:\nMaterial, Description\n00880, Material 00880\n02487, Material 02487\n02446, Material 02446\n09223, Material 09223\n04980, Material 04980\n"", ""0034"": ""Location 0034:\nMaterial, Description\n09935, Material 09935\n09768, Material 09768\n03699, Material 03699\n08563, Material 08563\n06234, Material 06234\n"", ""0072"": ""Location 0072:\nMaterial, Description\n05005, Material 05005\n09318, Material 09318\n00988, Material 00988\n09990, Material 09990\n01627, Material 01627\n"", ""0001"": ""Location 0001:\nMaterial, Description\n05005, Material 05005\n09318, Material 09318\n00988, Material 00988\n09990, Material 09990\n01627, Material 01627\n""}}}"
2023-11-20 00:00:00,51082721,47297,Material 11006547 1540 0001 is not available,2.0,"Error Message:
IDoc ID: 51082721
Pollex ID: 47297
Description: Material 11006547 1540 0001 is not available","{""RULE_BASE"": """", ""RPA_FIELD_VALUE"": {}, ""RFC_READ_TABLE"": {}, ""CURRENT_DATE"": ""2023-11-20 00:00:00"", ""IDOC_VALUES"": {""51082721"": {""E1EDL24"": {""LGORT"": ""0001""}}}, ""MATERIALS_IN_STORAGE_LOCATION"": {""0063"": ""Material, Description\n09731, Material 09731\n07701, Material 07701\n04773, Material 04773\n00536, Material 00536\n03794, Material 03794\n"", ""0046"": ""Material, Description\n04336, Material 04336\n09665, Material 09665\n03243, Material 03243\n06967, Material 06967\n01882, Material 01882\n"", ""0143"": ""Material, Description\n01171, Material 01171\n00979, Material 00979\n02720, Material 02720\n05041, Material 05041\n09751, Material 09751\n"", ""0021"": ""Material, Description\n04984, Material 04984\n06596, Material 06596\n04462, Material 04462\n08201, Material 08201\n08849, Material 08849\n"", ""0042"": ""Material, Description\n07080, Material 07080\n05282, Material 05282\n09893, Material 09893\n04104, Material 04104\n00425, Material 00425\n""}, ""POLLEX_STORAGE_LOCATIONS"": ""ID, Description\n0063, Location 0063\n0046, Location 0046\n0143, Location 0143\n0021, Location 0021\n0042, Location 0042\n"", ""STORAGE_LOCATIONS_IN_PLANT"": {""1540"": ""ID, Description\n0063, Location 0063\n0046, Location 0046\n0143, Location 0143\n0021, Location 0021\n0042, Location 0042\n""}, ""STORAGE_LOCATION_ID"": ""0001"", ""STORAGE_LOCATION_INFO"": {""1540"": {""0063"": ""Location 0063:\nMaterial, Description\n09731, Material 09731\n07701, Material 07701\n04773, Material 04773\n00536, Material 00536\n03794, Material 03794\n"", ""0046"": ""Location 0046:\nMaterial, Description\n04336, Material 04336\n09665, Material 09665\n03243, Material 03243\n06967, Material 06967\n01882, Material 01882\n"", ""0143"": ""Location 0143:\nMaterial, Description\n01171, Material 01171\n00979, Material 00979\n02720, Material 02720\n05041, Material 05041\n09751, Material 09751\n"", ""0021"": ""Location 0021:\nMaterial, Description\n04984, Material 04984\n06596, Material 06596\n04462, Material 04462\n08201, Material 08201\n08849, Material 08849\n"", ""0042"": ""Location 0042:\nMaterial, Description\n07080, Material 07080\n05282, Material 05282\n09893, Material 09893\n04104, Material 04104\n00425, Material 00425\n"", ""0001"": ""Location 0001:\nMaterial, Description\n07080, Material 07080\n05282, Material 05282\n09893, Material 09893\n04104, Material 04104\n00425, Material 00425\n""}}}"
2023-11-27 00:00:00,17901400,84731,Storage location 0131 is not allowed (Check your entry),1.0,"Error Message:
IDoc ID: 17901400
Pollex ID: 84731
Description: Storage location 0131 is not allowed (Check your entry)","{""RULE_BASE"": """", ""RPA_FIELD_VALUE"": {}, ""RFC_READ_TABLE"": {}, ""CURRENT_DATE"": ""2023-11-27 00:00:00"", ""IDOC_VALUES"": {}, ""MATERIALS_IN_STORAGE_LOCATION"": {}, ""POLLEX_STORAGE_LOCATIONS"": ""ID, Description\n0064, Location 0064\n0082, Location 0082\n0029, Location 0029\n0197, Location 0197\n0103, Location 0103\n0131, Location 0131\n"", ""STORAGE_LOCATIONS_IN_PLANT"": {""1540"": ""ID, Description\n0064, Location 0064\n0082, Location 0082\n0029, Location 0029\n0197, Location 0197\n0103, Location 0103\n""}, ""STORAGE_LOCATION_ID"": ""0131"", ""STORAGE_LOCATION_INFO"": ""Error: Storage location 0131 not available in plant 1540""}"
2023-12-12 00:00:00,77189098,76345,G/L account 999999 is locked for posting in company code 0015,3.0,"Error Message:
IDoc ID: 77189098
Pollex ID: 76345
Description: G/L account 999999 is locked for posting in company code 0015","{""RULE_BASE"": """", ""RPA_FIELD_VALUE"": {}, ""RFC_READ_TABLE"": {}, ""CURRENT_DATE"": ""2023-12-12 00:00:00"", ""IDOC_VALUES"": {""77189098"": {""EDI_DC40"": {""CREDAT"": ""2023-12-12 00:00:00""}}}, ""MATERIALS_IN_STORAGE_LOCATION"": {}, ""POLLEX_STORAGE_LOCATIONS"": """", ""STORAGE_LOCATIONS_IN_PLANT"": {""1540"": ""ID, Description\n""}, ""STORAGE_LOCATION_ID"": """", ""STORAGE_LOCATION_INFO"": {}}"
2023-12-17 00:00:00,69449371,56737,Storage location 0189 is not allowed (Check your entry),1.0,"Error Message:
IDoc ID: 69449371
Pollex ID: 56737
Description: Storage location 0189 is not allowed (Check your entry)","{""RULE_BASE"": """", ""RPA_FIELD_VALUE"": {}, ""RFC_READ_TABLE"": {}, ""CURRENT_DATE"": ""2023-12-17 00:00:00"", ""IDOC_VALUES"": {}, ""MATERIALS_IN_STORAGE_LOCATION"": {}, ""POLLEX_STORAGE_LOCATIONS"": ""ID, Description\n0127, Location 0127\n0183, Location 0183\n0074, Location 0074\n0130, Location 0130\n0180, Location 0180\n0189, Location 0189\n"", ""STORAGE_LOCATIONS_IN_PLANT"": {""1540"": ""ID, Description\n0127, Location 0127\n0183, Location 0183\n0074, Location 0074\n0130, Location 0130\n0180, Location 0180\n""}, ""STORAGE_LOCATION_ID"": ""0189"", ""STORAGE_LOCATION_INFO"": ""Error: Storage location 0189 not available in plant 1540""}"
2024-01-10 00:00:00,51931569,48473,System status CRTD is active (ORD 71501306 ),5.0,"Error Message:
IDoc ID: 51931569
Pollex ID: 48473
Description: System status CRTD is active (ORD 71501306 )","{""RULE_BASE"": """", ""RPA_FIELD_VALUE"": {""IW33"": {""ORDER_NUMBER"": {""71501306"": {""PERSON_RESPONSIBLE"": ""00000001""}}}}, ""RFC_READ_TABLE"": {""RFC_READ_TABLE"": {""PUSER002"": {""PUSER_ID"": {""00000001"": ""person.responsible@company.com""}}}}, ""CURRENT_DATE"": ""2024-01-10 00:00:00"", ""IDOC_VALUES"": {}, ""MATERIALS_IN_STORAGE_LOCATION"": {}, ""POLLEX_STORAGE_LOCATIONS"": """", ""STORAGE_LOCATIONS_IN_PLANT"": {""1540"": ""ID, Description\n""}, ""STORAGE_LOCATION_ID"": """", ""STORAGE_LOCATION_INFO"": {}}"
2024-01-10 01:51:57,51931569,48473,"Your order has been released.

From: Employee 1 <employee.1@company.com>
Date: 2024-01-10 01:51:57
To: LLM Agent <llm.agent@company.com>
Subject: Release Order 71501306

Dear Person responsible for the order 71501306,

Error Message:
IDoc ID: 51931569
Pollex ID: 48473
Description: System status CRTD is active (ORD 71501306 )

Please release the order 71501306. Answer this email when you have released the order.",7.0,"Your order has been released.

From: Employee 1 <employee.1@company.com>
Date: 2024-01-10 01:51:57
To: LLM Agent <llm.agent@company.com>
Subject: Release Order 71501306

Dear Person responsible for the order 71501306,

Error Message:
IDoc ID: 51931569
Pollex ID: 48473
Description: System status CRTD is active (ORD 71501306 )

Please release the order 71501306. Answer this email when you have released the order.","{""RULE_BASE"": """", ""RPA_FIELD_VALUE"": {}, ""RFC_READ_TABLE"": {}, ""CURRENT_DATE"": ""2024-01-10 01:51:57"", ""IDOC_VALUES"": {}, ""MATERIALS_IN_STORAGE_LOCATION"": {}, ""POLLEX_STORAGE_LOCATIONS"": """", ""STORAGE_LOCATIONS_IN_PLANT"": {""1540"": ""ID, Description\n""}, ""STORAGE_LOCATION_ID"": """", ""STORAGE_LOCATION_INFO"": {}}"
2024-01-11 00:00:00,51957125,48529,Material 3763 1540 0015 is not available,2.0,"Error Message:
IDoc ID: 51957125
Pollex ID: 48529
Description: Material 3763 1540 0015 is not available","{""RULE_BASE"": """", ""RPA_FIELD_VALUE"": {}, ""RFC_READ_TABLE"": {}, ""CURRENT_DATE"": ""2024-01-11 00:00:00"", ""IDOC_VALUES"": {""51957125"": {""E1EDL24"": {""LGORT"": ""0015""}}}, ""MATERIALS_IN_STORAGE_LOCATION"": {""0036"": ""Material, Description\n04893, Material 04893\n09618, Material 09618\n09503, Material 09503\n08024, Material 08024\n02436, Material 02436\n"", ""0019"": ""Material, Description\n09044, Material 09044\n08905, Material 08905\n06182, Material 06182\n07462, Material 07462\n05274, Material 05274\n"", ""0072"": ""Material, Description\n06732, Material 06732\n00717, Material 00717\n05215, Material 05215\n07751, Material 07751\n06248, Material 06248\n"", ""0199"": ""Material, Description\n08231, Material 08231\n09671, Material 09671\n05441, Material 05441\n01646, Material 01646\n07215, Material 07215\n"", ""0108"": ""Material, Description\n06719, Material 06719\n02531, Material 02531\n01227, Material 01227\n07694, Material 07694\n04344, Material 04344\n""}, ""POLLEX_STORAGE_LOCATIONS"": ""ID, Description\n0036, Location 0036\n0019, Location 0019\n0072, Location 0072\n0199, Location 0199\n0108, Location 0108\n"", ""STORAGE_LOCATIONS_IN_PLANT"": {""1540"": ""ID, Description\n0036, Location 0036\n0019, Location 0019\n0072, Location 0072\n0199, Location 0199\n0108, Location 0108\n""}, ""STORAGE_LOCATION_ID"": ""0015"", ""STORAGE_LOCATION_INFO"": {""1540"": {""0036"": ""Location 0036:\nMaterial, Description\n04893, Material 04893\n09618, Material 09618\n09503, Material 09503\n08024, Material 08024\n02436, Material 02436\n"", ""0019"": ""Location 0019:\nMaterial, Description\n09044, Material 09044\n08905, Material 08905\n06182, Material 06182\n07462, Material 07462\n05274, Material 05274\n"", ""0072"": ""Location 0072:\nMaterial, Description\n06732, Material 06732\n00717, Material 00717\n05215, Material 05215\n07751, Material 07751\n06248, Material 06248\n"", ""0199"": ""Location 0199:\nMaterial, Description\n08231, Material 08231\n09671, Material 09671\n05441, Material 05441\n01646, Material 01646\n07215, Material 07215\n"", ""0108"": ""Location 0108:\nMaterial, Description\n06719, Material 06719\n02531, Material 02531\n01227, Material 01227\n07694, Material 07694\n04344, Material 04344\n"", ""0015"": ""Location 0015:\nMaterial, Description\n06719, Material 06719\n02531, Material 02531\n01227, Material 01227\n07694, Material 07694\n04344, Material 04344\n""}}}"
2024-01-13 00:00:00,81845910,99785,Storage location 0149 is not allowed (Check your entry),1.0,"Error Message:
IDoc ID: 81845910
Pollex ID: 99785
Description: Storage location 0149 is not allowed (Check your entry)","{""RULE_BASE"": """", ""RPA_FIELD_VALUE"": {}, ""RFC_READ_TABLE"": {}, ""CURRENT_DATE"": ""2024-01-13 00:00:00"", ""IDOC_VALUES"": {}, ""MATERIALS_IN_STORAGE_LOCATION"": {}, ""POLLEX_STORAGE_LOCATIONS"": ""ID, Description\n0003, Location 0003\n0141, Location 0141\n0104, Location 0104\n0023, Location 0023\n0057, Location 0057\n0149, Location 0149\n"", ""STORAGE_LOCATIONS_IN_PLANT"": {""1540"": ""ID, Description\n0003, Location 0003\n0141, Location 0141\n0104, Location 0104\n0023, Location 0023\n0057, Location 0057\n""}, ""STORAGE_LOCATION_ID"": ""0149"", ""STORAGE_LOCATION_INFO"": ""Error: Storage location 0149 not available in plant 1540""}"
2024-01-29 00:00:00,71256121,73581,Storage location 1000 is not allowed (Check your entry),1.0,"Error Message:
IDoc ID: 71256121
Pollex ID: 73581
Description: Storage location 1000 is not allowed (Check your entry)","{""RULE_BASE"": """", ""RPA_FIELD_VALUE"": {}, ""RFC_READ_TABLE"": {}, ""CURRENT_DATE"": ""2024-01-29 00:00:00"", ""IDOC_VALUES"": {}, ""MATERIALS_IN_STORAGE_LOCATION"": {}, ""POLLEX_STORAGE_LOCATIONS"": """", ""STORAGE_LOCATIONS_IN_PLANT"": {""1540"": ""ID, Description\n0124, Location 0124\n0031, Location 0031\n0007, Location 0007\n0161, Location 0161\n0155, Location 0155\n""}, ""STORAGE_LOCATION_ID"": ""1000"", ""STORAGE_LOCATION_INFO"": ""Error: Storage location 1000 not available in plant 1540""}"
